Log_ID,Employee_ID,Project_ID,Date,Hours_Worked,Billable
L3810,E047,P061,02-11-2025,3,Yes
L3811,E027,P020,30-04-2025,9,No
L3812,E037,P084,10-04-2025,4,Yes
L3813,E019,P070,04-03-2025,9,Yes
L3814,E044,P069,04-05-2025,4,Yes
L3815,E040,P069,06-11-2025,4,No
L3816,E026,P002,17-02-2025,10,Yes
L3817,E012,P031,15-01-2025,10,No
L3818,E015,P022,22-11-2025,8,Yes
L3819,E039,P048,29-10-2025,1,Yes
L3820,E046,P074,19-11-2025,5,No
L3821,E008,P098,27-01-2025,1,Yes
L3822,E006,P007,16-12-2025,7,No
L3823,E011,P099,07-02-2025,7,No
L3824,E010,P043,27-12-2025,6,Yes
L3825,E034,P003,21-04-2025,6,No
L3826,E010,P035,19-04-2025,10,No
L3827,E036,P100,30-12-2025,4,Yes
L3828,E006,P027,10-10-2025,9,Yes
L3829,E043,P090,30-07-2025,8,Yes
L3830,E047,P037,19-10-2025,4,No
L3831,E001,P010,14-12-2025,5,No
L3832,E009,P038,29-08-2025,3,Yes
L3833,E031,P040,07-06-2025,5,Yes
L3834,E034,P096,09-12-2025,5,No
L3835,E005,P068,16-03-2025,1,No
L3836,E044,P067,23-05-2025,3,Yes
L3837,E049,P019,11-11-2025,4,No
L3838,E002,P022,24-07-2025,10,Yes
L3839,E009,P092,21-06-2025,3,Yes
L3840,E048,P028,02-03-2025,9,Yes
L3841,E036,P015,27-02-2025,7,Yes
L3842,E048,P016,29-08-2025,4,Yes
L3843,E028,P066,11-02-2025,9,Yes
L3844,E013,P039,06-01-2025,9,No
L3845,E024,P027,15-08-2025,10,No
L3846,E012,P006,13-05-2025,6,No
L3847,E042,P043,31-01-2025,2,No
L3848,E025,P032,26-08-2025,10,No
L3849,E001,P046,26-01-2025,10,No
L3850,E022,P071,12-02-2025,8,No
L3851,E021,P021,23-12-2025,2,Yes
L3852,E003,P064,24-02-2025,5,Yes
L3853,E034,P099,31-05-2025,6,No
L3854,E003,P039,28-05-2025,7,No
L3855,E013,P016,20-04-2025,10,Yes
L3856,E009,P060,15-04-2025,1,No
L3857,E049,P091,02-07-2025,4,Yes
L3858,E048,P051,29-01-2025,8,No
L3859,E015,P009,17-03-2025,7,No
L3860,E023,P076,18-12-2025,8,Yes
L3861,E042,P085,12-07-2025,10,No
L3862,E009,P030,30-05-2025,5,Yes
L3863,E025,P085,09-08-2025,3,No
L3864,E032,P064,03-03-2025,8,No
L3865,E001,P100,29-05-2025,3,No
L3866,E035,P029,28-06-2025,3,No
L3867,E020,P015,02-01-2025,5,Yes
L3868,E017,P030,07-04-2025,8,No
L3869,E007,P003,19-05-2025,4,No
L3870,E047,P065,20-10-2025,4,Yes
L3871,E035,P073,01-07-2025,3,Yes
L3872,E010,P025,17-05-2025,2,Yes
L3873,E038,P094,10-12-2025,4,No
L3874,E011,P012,12-06-2025,8,No
L3875,E029,P080,05-06-2025,2,Yes
L3876,E047,P081,14-09-2025,3,No
L3877,E033,P064,28-03-2025,5,Yes
L3878,E015,P076,14-03-2025,8,Yes
L3879,E025,P087,20-07-2025,3,Yes
L3880,E048,P075,15-01-2025,5,Yes
L3881,E036,P035,25-02-2025,2,No
L3882,E026,P020,02-12-2025,9,Yes
L3883,E046,P014,10-10-2025,4,No
L3884,E033,P028,12-10-2025,3,No
L3885,E042,P031,22-12-2025,8,Yes
L3886,E050,P044,18-02-2025,1,No
L3887,E033,P084,14-06-2025,10,No
L3888,E001,P043,11-01-2025,9,Yes
L3889,E010,P001,03-05-2025,10,No
L3890,E030,P059,08-06-2025,9,Yes
L3891,E033,P034,06-09-2025,7,Yes
L3892,E010,P093,11-08-2025,9,No
L3893,E036,P051,24-07-2025,8,No
L3894,E045,P091,13-04-2025,8,Yes
L3895,E020,P043,27-05-2025,3,Yes
L3896,E031,P061,12-05-2025,10,Yes
L3897,E024,P073,07-02-2025,3,No
L3898,E018,P076,30-11-2025,8,No
L3899,E026,P054,27-07-2025,8,Yes
L3900,E029,P016,20-09-2025,10,Yes
L3901,E037,P087,14-02-2025,9,Yes
L3902,E041,P100,26-05-2025,8,Yes
L3903,E002,P034,11-02-2025,6,No
L3904,E048,P073,23-05-2025,1,Yes
L3905,E044,P054,02-06-2025,9,Yes
L3906,E004,P015,26-02-2025,5,No
L3907,E047,P026,13-01-2025,5,Yes
L3908,E046,P022,19-05-2025,5,No
L3909,E039,P050,03-04-2025,5,No
L3910,E040,P044,23-03-2025,6,No
L3911,E008,P092,25-02-2025,7,No
L3912,E035,P018,21-05-2025,7,No
L3913,E022,P020,06-07-2025,4,Yes
L3914,E001,P076,28-10-2025,4,No
L3915,E035,P075,16-11-2025,7,No
L3916,E042,P096,20-01-2025,2,Yes
L3917,E029,P001,09-06-2025,3,Yes
L3918,E040,P068,12-01-2025,6,Yes
L3919,E004,P046,20-01-2025,5,No
L3920,E036,P076,28-06-2025,6,No
L3921,E009,P067,17-11-2025,3,Yes
L3922,E012,P069,24-09-2025,7,Yes
L3923,E012,P013,30-08-2025,2,Yes
L3924,E035,P082,16-12-2025,4,No
L3925,E035,P076,01-08-2025,6,No
L3926,E036,P086,27-08-2025,8,No
L3927,E011,P094,03-12-2025,8,Yes
L3928,E024,P048,27-01-2025,8,No
L3929,E019,P097,15-07-2025,10,Yes
L3930,E030,P021,24-03-2025,8,No
L3931,E001,P045,22-11-2025,2,Yes
L3932,E046,P097,05-12-2025,10,No
L3933,E049,P006,13-03-2025,5,No
L3934,E016,P080,06-12-2025,3,No
L3935,E004,P031,20-08-2025,1,Yes
L3936,E009,P010,25-12-2025,6,Yes
L3937,E006,P057,13-02-2025,5,Yes
L3938,E002,P085,23-02-2025,6,No
L3939,E022,P012,26-07-2025,9,Yes
L3940,E042,P061,17-12-2025,6,No
L3941,E009,P001,28-11-2025,10,No
L3942,E025,P053,18-06-2025,6,No
L3943,E031,P040,18-03-2025,6,Yes
L3944,E032,P016,28-08-2025,3,Yes
L3945,E019,P083,11-05-2025,5,No
L3946,E011,P063,24-04-2025,9,No
L3947,E007,P064,06-02-2025,5,No
L3948,E043,P041,29-10-2025,5,Yes
L3949,E046,P077,12-01-2025,3,No
L3950,E039,P044,18-12-2025,4,Yes
L3951,E011,P021,23-02-2025,3,Yes
L3952,E030,P054,11-12-2025,7,No
L3953,E005,P017,06-07-2025,6,No
L3954,E027,P062,27-09-2025,1,No
L3955,E011,P003,13-09-2025,5,No
L3956,E033,P090,26-05-2025,8,No
L3957,E031,P029,07-03-2025,6,Yes
L3958,E024,P011,24-08-2025,6,Yes
L3959,E014,P005,29-07-2025,8,Yes
L3960,E024,P080,14-05-2025,5,No
L3961,E045,P011,17-12-2025,4,Yes
L3962,E043,P018,01-06-2025,1,Yes
L3963,E032,P006,08-01-2025,5,Yes
L3964,E044,P069,05-03-2025,9,Yes
L3965,E003,P042,01-05-2025,2,Yes
L3966,E036,P091,23-02-2025,7,No
L3967,E039,P039,10-09-2025,4,Yes
L3968,E027,P097,07-08-2025,7,Yes
L3969,E040,P032,19-09-2025,5,Yes
L3970,E048,P056,09-09-2025,3,Yes
L3971,E049,P040,21-04-2025,1,Yes
L3972,E040,P073,24-01-2025,4,No
L3973,E027,P057,03-11-2025,1,No
L3974,E007,P052,24-10-2025,7,No
L3975,E045,P011,14-10-2025,10,Yes
L3976,E035,P024,03-08-2025,8,No
L3977,E029,P084,10-02-2025,2,No
L3978,E048,P009,10-02-2025,10,No
L3979,E026,P007,29-08-2025,5,No
L3980,E026,P051,27-10-2025,8,Yes
L3981,E024,P073,22-03-2025,8,Yes
L3982,E030,P068,23-04-2025,8,Yes
L3983,E044,P049,14-11-2025,7,No
L3984,E001,P002,10-05-2025,1,No
L3985,E050,P010,06-08-2025,4,Yes
L3986,E004,P021,01-12-2025,6,No
L3987,E041,P037,25-08-2025,1,Yes
L3988,E012,P028,06-12-2025,3,No
L3989,E003,P061,09-12-2025,5,No
L3990,E022,P079,13-08-2025,2,No
L3991,E025,P051,19-12-2025,3,Yes
L3992,E024,P089,14-04-2025,9,Yes
L3993,E004,P046,07-06-2025,7,No
L3994,E013,P043,24-01-2025,1,No
L3995,E027,P002,15-11-2025,3,Yes
L3996,E005,P091,02-09-2025,3,No
L3997,E023,P067,21-03-2025,1,Yes
L3998,E040,P095,25-06-2025,8,Yes
L3999,E048,P067,07-09-2025,8,Yes
L4000,E016,P096,09-03-2025,9,Yes
L4001,E046,P021,01-03-2025,3,Yes
L4002,E027,P063,25-11-2025,9,No
L4003,E011,P028,17-07-2025,5,No
L4004,E006,P032,27-08-2025,2,No
L4005,E022,P055,05-11-2025,6,No
L4006,E017,P084,30-09-2025,9,No
L4007,E002,P089,27-06-2025,6,No
L4008,E030,P096,27-07-2025,5,No
L4009,E025,P042,17-11-2025,9,No
L4010,E027,P072,28-04-2025,3,No
L4011,E003,P005,19-09-2025,5,Yes
L4012,E025,P004,08-08-2025,5,No
L4013,E035,P050,11-10-2025,4,No
L4014,E034,P038,21-10-2025,3,Yes
L4015,E020,P058,12-08-2025,5,No
L4016,E041,P051,02-06-2025,1,Yes
L4017,E011,P007,29-01-2025,5,Yes
L4018,E047,P025,07-12-2025,3,No
L4019,E049,P043,01-12-2025,7,Yes
L4020,E008,P035,04-04-2025,1,Yes
L4021,E040,P080,19-04-2025,2,No
L4022,E041,P054,13-10-2025,7,No
L4023,E023,P062,09-12-2025,2,Yes
L4024,E045,P010,02-03-2025,9,No
L4025,E021,P066,26-03-2025,7,Yes
L4026,E023,P090,17-08-2025,6,No
L4027,E021,P081,22-09-2025,7,Yes
L4028,E015,P070,11-10-2025,7,No
L4029,E007,P024,24-02-2025,4,No
L4030,E004,P075,14-03-2025,6,Yes
L4031,E015,P044,05-06-2025,3,No
L4032,E032,P035,20-02-2025,10,No
L4033,E004,P065,20-08-2025,5,No
L4034,E019,P053,09-05-2025,1,No
L4035,E002,P002,01-05-2025,8,No
L4036,E002,P042,04-12-2025,1,Yes
L4037,E012,P039,13-06-2025,2,No
L4038,E036,P045,03-06-2025,1,No
L4039,E039,P088,06-05-2025,1,No
L4040,E025,P069,20-07-2025,3,No
L4041,E014,P065,13-08-2025,10,Yes
L4042,E038,P045,19-12-2025,5,No
L4043,E015,P025,28-04-2025,3,Yes
L4044,E003,P002,05-12-2025,8,Yes
L4045,E050,P086,18-04-2025,4,Yes
L4046,E031,P047,02-02-2025,9,No
L4047,E050,P045,03-09-2025,8,No
L4048,E048,P079,18-11-2025,3,Yes
L4049,E014,P071,09-10-2025,6,No
L4050,E014,P069,15-05-2025,4,Yes
L4051,E007,P083,23-01-2025,3,Yes
L4052,E038,P052,28-06-2025,5,No
L4053,E013,P086,12-10-2025,1,Yes
L4054,E039,P034,27-04-2025,2,No
L4055,E036,P032,14-06-2025,3,Yes
L4056,E001,P015,05-08-2025,2,Yes
L4057,E005,P014,20-01-2025,6,Yes
L4058,E050,P080,11-04-2025,1,No
L4059,E049,P069,11-11-2025,1,Yes
L4060,E011,P069,30-10-2025,8,Yes
L4061,E004,P006,26-12-2025,5,No
L4062,E034,P023,25-11-2025,6,No
L4063,E043,P018,28-01-2025,8,No
L4064,E030,P031,29-03-2025,5,No
L4065,E015,P062,03-03-2025,4,Yes
L4066,E047,P083,16-11-2025,9,No
L4067,E037,P067,29-12-2025,8,Yes
L4068,E001,P018,06-12-2025,5,Yes
L4069,E048,P040,29-04-2025,2,Yes
L4070,E019,P005,30-01-2025,7,No
L4071,E003,P001,18-04-2025,10,Yes
L4072,E005,P089,16-12-2025,4,Yes
L4073,E030,P081,26-05-2025,1,No
L4074,E020,P044,07-05-2025,6,Yes
L4075,E015,P100,15-09-2025,6,Yes
L4076,E013,P016,03-11-2025,5,Yes
L4077,E030,P022,21-07-2025,5,Yes
L4078,E011,P053,11-08-2025,8,Yes
L4079,E022,P069,13-12-2025,1,Yes
L4080,E016,P099,30-10-2025,5,Yes
L4081,E042,P007,08-09-2025,1,No
L4082,E038,P089,11-06-2025,7,No
L4083,E035,P052,27-02-2025,1,Yes
L4084,E013,P050,17-10-2025,3,Yes
L4085,E007,P061,18-10-2025,7,No
L4086,E028,P057,18-02-2025,9,No
L4087,E043,P080,22-09-2025,3,No
L4088,E001,P051,19-04-2025,9,No
L4089,E021,P062,26-10-2025,9,No
L4090,E033,P076,14-03-2025,2,No
L4091,E030,P097,12-06-2025,4,Yes
L4092,E031,P100,21-11-2025,7,Yes
L4093,E029,P062,18-07-2025,6,Yes
L4094,E043,P063,01-03-2025,8,Yes
L4095,E032,P031,18-07-2025,8,Yes
L4096,E023,P089,02-12-2025,5,Yes
L4097,E031,P058,24-10-2025,5,Yes
L4098,E040,P051,26-05-2025,10,Yes
L4099,E047,P093,16-10-2025,10,No
L4100,E022,P091,12-12-2025,7,No
L4101,E041,P095,05-10-2025,10,Yes
L4102,E045,P020,22-04-2025,1,Yes
L4103,E035,P078,28-02-2025,1,No
L4104,E005,P072,11-11-2025,2,Yes
L4105,E011,P015,01-08-2025,9,Yes
L4106,E009,P015,11-06-2025,7,No
L4107,E016,P037,09-06-2025,2,Yes
L4108,E006,P086,11-11-2025,4,Yes
L4109,E043,P037,15-12-2025,6,No
L4110,E043,P017,20-05-2025,7,No
L4111,E021,P019,24-03-2025,4,Yes
L4112,E020,P091,26-06-2025,6,No
L4113,E033,P085,28-08-2025,3,No
L4114,E039,P001,17-02-2025,9,No
L4115,E032,P093,20-08-2025,9,No
L4116,E004,P074,25-03-2025,4,No
L4117,E012,P025,10-12-2025,8,Yes
L4118,E014,P036,06-07-2025,10,No
L4119,E014,P015,13-06-2025,4,No
L4120,E046,P100,24-10-2025,7,Yes
L4121,E028,P002,13-03-2025,4,No
L4122,E016,P088,10-04-2025,5,Yes
L4123,E005,P086,30-06-2025,7,No
L4124,E023,P003,10-07-2025,6,Yes
L4125,E048,P084,26-11-2025,3,Yes
L4126,E020,P049,11-08-2025,4,Yes
L4127,E029,P024,24-01-2025,4,Yes
L4128,E047,P003,01-02-2025,9,Yes
L4129,E015,P061,25-12-2025,1,Yes
L4130,E019,P051,28-03-2025,5,Yes
L4131,E038,P046,01-01-2026,2,No
L4132,E038,P089,06-02-2025,8,No
L4133,E041,P054,15-01-2025,1,No
L4134,E043,P072,04-08-2025,4,Yes
L4135,E015,P094,06-12-2025,1,No
L4136,E044,P026,27-01-2025,5,No
L4137,E028,P002,15-11-2025,10,No
L4138,E033,P014,31-01-2025,5,Yes
L4139,E035,P060,15-03-2025,3,No
L4140,E043,P090,15-02-2025,3,No
L4141,E027,P010,10-05-2025,3,Yes
L4142,E044,P042,22-06-2025,1,Yes
L4143,E030,P001,07-12-2025,9,Yes
L4144,E036,P008,22-07-2025,5,Yes
L4145,E027,P007,13-03-2025,10,Yes
L4146,E025,P022,20-02-2025,3,Yes
L4147,E049,P047,22-04-2025,5,Yes
L4148,E028,P096,07-08-2025,6,Yes
L4149,E011,P045,13-11-2025,7,Yes
L4150,E035,P099,29-11-2025,7,No
L4151,E011,P025,27-09-2025,6,No
L4152,E035,P045,19-01-2025,5,No
L4153,E015,P013,08-02-2025,6,No
L4154,E042,P072,21-05-2025,2,No
L4155,E020,P009,20-03-2025,5,No
L4156,E047,P012,13-01-2025,7,No
L4157,E015,P074,18-05-2025,9,Yes
L4158,E041,P086,10-04-2025,1,Yes
L4159,E017,P008,13-11-2025,4,No
L4160,E049,P051,12-09-2025,7,Yes
L4161,E037,P051,09-06-2025,9,Yes
L4162,E015,P056,10-01-2025,10,No
L4163,E004,P090,04-02-2025,4,No
L4164,E025,P044,28-08-2025,8,Yes
L4165,E010,P081,31-05-2025,7,No
L4166,E037,P005,20-06-2025,3,No
L4167,E034,P090,12-09-2025,9,No
L4168,E032,P092,30-01-2025,5,Yes
L4169,E036,P013,31-10-2025,2,Yes
L4170,E019,P061,15-11-2025,5,Yes
L4171,E038,P099,09-12-2025,8,Yes
L4172,E025,P077,16-11-2025,8,Yes
L4173,E030,P081,01-08-2025,10,Yes
L4174,E013,P087,26-05-2025,4,Yes
L4175,E017,P058,20-10-2025,4,Yes
L4176,E033,P096,12-04-2025,9,Yes
L4177,E001,P096,18-06-2025,5,Yes
L4178,E003,P062,17-07-2025,8,No
L4179,E028,P071,30-07-2025,6,Yes
L4180,E027,P071,08-02-2025,2,Yes
L4181,E048,P095,11-05-2025,9,Yes
L4182,E018,P004,19-12-2025,8,No
L4183,E028,P050,13-02-2025,9,No
L4184,E030,P012,30-09-2025,6,No
L4185,E031,P068,23-06-2025,10,No
L4186,E018,P084,20-06-2025,9,Yes
L4187,E007,P065,06-02-2025,5,No
L4188,E049,P067,02-01-2025,7,Yes
L4189,E023,P044,21-09-2025,9,Yes
L4190,E036,P020,20-06-2025,8,No
L4191,E016,P098,08-06-2025,6,No
L4192,E023,P013,08-09-2025,3,Yes
L4193,E026,P026,28-05-2025,7,No
L4194,E019,P043,17-08-2025,7,Yes
L4195,E010,P084,26-07-2025,2,Yes
L4196,E006,P077,16-09-2025,5,No
L4197,E004,P093,18-04-2025,9,No
L4198,E030,P077,19-03-2025,8,Yes
L4199,E011,P061,14-02-2025,2,Yes
L4200,E018,P095,25-02-2025,7,No
L4201,E025,P044,21-04-2025,8,No
L4202,E022,P066,17-06-2025,5,Yes
L4203,E040,P055,06-11-2025,5,No
L4204,E006,P036,26-09-2025,7,Yes
L4205,E005,P040,30-05-2025,9,No
L4206,E014,P065,26-10-2025,1,No
L4207,E015,P033,18-12-2025,9,No
L4208,E050,P064,14-07-2025,8,No
L4209,E042,P078,21-02-2025,8,Yes
L4210,E026,P061,17-04-2025,9,Yes
L4211,E023,P058,18-10-2025,3,Yes
L4212,E037,P044,07-11-2025,10,Yes
L4213,E023,P019,28-09-2025,3,No
L4214,E026,P032,08-01-2025,3,No
L4215,E036,P060,13-03-2025,10,Yes
L4216,E036,P094,22-12-2025,5,Yes
L4217,E033,P018,03-04-2025,5,Yes
L4218,E022,P092,10-06-2025,5,Yes
L4219,E031,P039,11-09-2025,7,No
L4220,E023,P096,23-01-2025,6,Yes
L4221,E004,P023,26-03-2025,1,Yes
L4222,E010,P027,21-05-2025,6,Yes
L4223,E015,P046,08-04-2025,3,Yes
L4224,E016,P066,15-06-2025,10,Yes
L4225,E003,P048,23-02-2025,8,Yes
L4226,E045,P061,06-08-2025,2,No
L4227,E018,P026,12-10-2025,10,Yes
L4228,E036,P038,23-12-2025,4,No
L4229,E038,P054,15-04-2025,10,No
L4230,E034,P013,14-05-2025,3,No
L4231,E033,P057,18-11-2025,6,No
L4232,E033,P100,08-03-2025,2,No
L4233,E008,P003,19-12-2025,4,Yes
L4234,E042,P065,06-08-2025,10,No
L4235,E020,P018,13-12-2025,6,No
L4236,E019,P024,29-03-2025,2,No
L4237,E014,P018,01-11-2025,5,Yes
L4238,E016,P004,19-07-2025,1,No
L4239,E012,P063,04-07-2025,8,Yes
L4240,E050,P060,08-06-2025,6,Yes
L4241,E037,P016,02-12-2025,6,No
L4242,E005,P099,23-02-2025,4,Yes
L4243,E028,P056,04-12-2025,8,No
L4244,E048,P006,17-03-2025,6,No
L4245,E044,P082,17-08-2025,5,Yes
L4246,E004,P093,02-06-2025,6,Yes
L4247,E021,P035,20-11-2025,6,No
L4248,E034,P055,24-03-2025,8,Yes
L4249,E002,P057,21-03-2025,5,Yes
L4250,E006,P053,24-12-2025,7,No
L4251,E038,P096,16-03-2025,4,Yes
L4252,E043,P088,14-11-2025,1,No
L4253,E042,P069,13-11-2025,2,No
L4254,E021,P024,20-02-2025,3,No
L4255,E037,P022,18-10-2025,10,Yes
L4256,E003,P072,05-07-2025,7,Yes
L4257,E015,P055,01-04-2025,1,Yes
L4258,E005,P010,21-03-2025,1,Yes
L4259,E049,P040,24-12-2025,8,Yes
L4260,E014,P072,29-06-2025,10,No
L4261,E002,P020,08-02-2025,3,Yes
L4262,E030,P070,18-09-2025,2,No
L4263,E016,P020,05-02-2025,3,Yes
L4264,E034,P075,12-03-2025,1,Yes
L4265,E032,P061,18-10-2025,7,No
L4266,E027,P006,05-11-2025,5,No
L4267,E034,P088,07-09-2025,3,Yes
L4268,E004,P095,11-09-2025,2,No
L4269,E028,P065,02-07-2025,2,No
L4270,E024,P080,04-08-2025,7,Yes
L4271,E024,P053,26-08-2025,10,Yes
L4272,E041,P087,03-08-2025,7,Yes
L4273,E031,P067,09-05-2025,4,No
L4274,E031,P046,15-06-2025,9,No
L4275,E043,P007,27-04-2025,8,No
L4276,E030,P066,09-08-2025,9,Yes
L4277,E008,P003,10-11-2025,8,No
L4278,E023,P084,10-07-2025,4,No
L4279,E030,P028,09-04-2025,5,Yes
L4280,E006,P070,11-05-2025,7,No
L4281,E009,P064,02-03-2025,5,Yes
L4282,E021,P096,19-01-2025,3,No
L4283,E035,P073,13-12-2025,2,Yes
L4284,E043,P089,21-11-2025,5,Yes
L4285,E031,P012,10-07-2025,4,Yes
L4286,E025,P011,29-03-2025,8,No
L4287,E012,P001,08-07-2025,9,Yes
L4288,E044,P012,21-03-2025,5,Yes
L4289,E040,P059,30-07-2025,5,Yes
L4290,E014,P089,18-04-2025,3,No
L4291,E021,P041,03-01-2025,7,No
L4292,E042,P046,25-09-2025,4,No
L4293,E043,P034,14-10-2025,6,No
L4294,E020,P003,15-05-2025,8,No
L4295,E006,P042,18-09-2025,4,Yes
L4296,E041,P033,23-09-2025,6,No
L4297,E015,P015,17-11-2025,9,Yes
L4298,E006,P051,14-03-2025,3,No
L4299,E022,P077,28-12-2025,1,Yes
L4300,E006,P055,27-07-2025,8,No
L4301,E039,P095,25-06-2025,4,No
L4302,E016,P047,21-07-2025,2,No
L4303,E007,P021,30-07-2025,6,No
L4304,E016,P011,29-11-2025,6,Yes
L4305,E004,P075,28-12-2025,3,No
L4306,E017,P051,02-09-2025,5,No
L4307,E039,P090,08-10-2025,4,No
L4308,E025,P089,18-02-2025,5,Yes
L4309,E041,P021,16-05-2025,6,Yes
L4310,E011,P062,03-12-2025,6,No
L4311,E012,P085,22-01-2025,4,Yes
L4312,E011,P028,07-10-2025,7,Yes
L4313,E046,P098,07-11-2025,8,No
L4314,E024,P074,14-02-2025,10,Yes
L4315,E017,P099,11-01-2025,4,No
L4316,E027,P029,10-08-2025,10,Yes
L4317,E026,P081,30-07-2025,6,Yes
L4318,E032,P011,12-05-2025,7,No
L4319,E049,P017,27-06-2025,10,No
L4320,E019,P090,01-09-2025,1,Yes
L4321,E033,P005,02-09-2025,5,Yes
L4322,E028,P038,11-07-2025,9,Yes
L4323,E006,P060,05-01-2025,3,No
L4324,E049,P050,03-07-2025,1,Yes
L4325,E047,P068,30-03-2025,1,No
L4326,E039,P070,24-06-2025,1,Yes
L4327,E010,P056,04-01-2025,3,Yes
L4328,E042,P019,31-12-2025,6,No
L4329,E050,P051,26-06-2025,8,Yes
L4330,E002,P039,22-04-2025,2,Yes
L4331,E039,P099,31-10-2025,2,No
L4332,E015,P079,15-08-2025,3,No
L4333,E003,P009,11-02-2025,4,No
L4334,E040,P084,07-05-2025,6,No
L4335,E037,P023,10-03-2025,9,No
L4336,E018,P053,28-06-2025,2,No
L4337,E035,P027,08-05-2025,4,No
L4338,E040,P019,24-12-2025,5,Yes
L4339,E015,P099,24-03-2025,8,Yes
L4340,E038,P087,28-11-2025,9,No
L4341,E012,P021,03-06-2025,7,No
L4342,E006,P013,07-02-2025,6,No
L4343,E016,P095,11-12-2025,10,No
L4344,E039,P031,17-06-2025,4,Yes
L4345,E014,P060,15-02-2025,8,No
L4346,E023,P025,20-01-2025,6,Yes
L4347,E033,P005,01-12-2025,2,Yes
L4348,E012,P072,26-03-2025,3,Yes
L4349,E048,P036,12-06-2025,1,No
L4350,E025,P024,22-03-2025,2,Yes
L4351,E034,P034,23-11-2025,10,Yes
L4352,E005,P023,08-06-2025,4,Yes
L4353,E021,P013,05-11-2025,3,No
L4354,E032,P057,03-05-2025,6,No
L4355,E049,P059,26-09-2025,4,No
L4356,E048,P024,15-05-2025,8,Yes
L4357,E036,P090,08-04-2025,8,No
L4358,E025,P062,29-12-2025,2,No
L4359,E017,P024,03-12-2025,7,No
L4360,E022,P040,29-10-2025,10,No
L4361,E036,P070,09-05-2025,7,Yes
L4362,E021,P018,01-01-2026,5,Yes
L4363,E039,P031,12-01-2025,3,No
L4364,E027,P073,23-10-2025,3,Yes
L4365,E041,P086,04-11-2025,8,Yes
L4366,E031,P010,20-01-2025,5,No
L4367,E019,P025,07-05-2025,5,Yes
L4368,E037,P072,16-11-2025,4,No
L4369,E040,P077,01-08-2025,8,No
L4370,E020,P062,08-05-2025,7,No
L4371,E049,P094,08-01-2025,8,No
L4372,E048,P097,21-06-2025,7,Yes
L4373,E019,P076,02-02-2025,3,Yes
L4374,E042,P039,15-12-2025,3,Yes
L4375,E016,P053,05-09-2025,9,No
L4376,E010,P060,19-05-2025,6,No
L4377,E047,P027,08-11-2025,3,No
L4378,E012,P094,29-08-2025,10,No
L4379,E023,P089,17-07-2025,3,No
L4380,E033,P083,20-05-2025,3,No
L4381,E010,P083,03-01-2025,9,No
L4382,E008,P073,20-03-2025,5,No
L4383,E013,P083,01-02-2025,9,No
L4384,E013,P059,13-08-2025,6,Yes
L4385,E032,P014,29-06-2025,9,Yes
L4386,E043,P036,19-11-2025,9,Yes
L4387,E025,P052,24-06-2025,10,Yes
L4388,E035,P100,23-04-2025,5,Yes
L4389,E026,P043,06-01-2025,7,No
L4390,E040,P025,05-06-2025,10,Yes
L4391,E016,P003,02-11-2025,8,No
L4392,E041,P027,17-11-2025,8,No
L4393,E049,P040,07-06-2025,5,No
L4394,E001,P041,14-10-2025,2,No
L4395,E015,P036,24-12-2025,9,No
L4396,E017,P008,15-12-2025,6,No
L4397,E037,P020,05-08-2025,6,No
L4398,E045,P039,17-02-2025,1,No
L4399,E039,P049,31-01-2025,6,Yes
L4400,E024,P095,07-03-2025,5,No
L4401,E017,P005,17-03-2025,1,No
L4402,E048,P066,28-09-2025,9,Yes
L4403,E039,P077,09-11-2025,7,No
L4404,E025,P006,06-09-2025,8,No
L4405,E001,P072,20-09-2025,3,No
L4406,E005,P012,26-01-2025,9,Yes
L4407,E036,P028,15-02-2025,2,No
L4408,E045,P032,26-09-2025,9,No
L4409,E018,P096,13-04-2025,10,Yes
L4410,E015,P082,14-03-2025,5,No
L4411,E044,P062,03-04-2025,5,No
L4412,E018,P009,18-06-2025,10,Yes
L4413,E023,P021,31-05-2025,9,Yes
L4414,E035,P065,21-09-2025,3,Yes
L4415,E004,P005,13-05-2025,6,Yes
L4416,E046,P017,19-12-2025,8,No
L4417,E045,P073,23-01-2025,8,Yes
L4418,E007,P034,20-08-2025,8,No
L4419,E025,P014,24-12-2025,10,Yes
L4420,E028,P092,14-07-2025,9,No
L4421,E006,P088,01-04-2025,3,Yes
L4422,E011,P088,27-07-2025,4,Yes
L4423,E008,P041,27-09-2025,7,Yes
L4424,E015,P055,28-12-2025,3,Yes
L4425,E037,P029,01-03-2025,9,Yes
L4426,E006,P069,15-05-2025,8,Yes
L4427,E035,P049,08-08-2025,8,No
L4428,E031,P041,16-10-2025,10,No
L4429,E036,P058,14-07-2025,2,Yes
L4430,E021,P040,15-10-2025,4,Yes
L4431,E049,P087,21-01-2025,6,No
L4432,E025,P050,06-05-2025,6,No
L4433,E033,P070,18-06-2025,4,Yes
L4434,E050,P049,28-10-2025,3,Yes
L4435,E010,P007,11-03-2025,10,Yes
L4436,E036,P052,24-10-2025,2,No
L4437,E004,P028,27-02-2025,7,Yes
L4438,E012,P015,02-11-2025,5,Yes
L4439,E044,P068,03-08-2025,8,No
L4440,E018,P074,31-07-2025,2,No
L4441,E031,P038,29-11-2025,1,No
L4442,E018,P080,02-07-2025,2,Yes
L4443,E028,P049,07-08-2025,7,No
L4444,E027,P083,28-08-2025,10,Yes
