Log_ID,Employee_ID,Project_ID,Date,Hours_Worked,Billable
L3960,E024,P080,2025-05-14,5.0,No
L3961,E045,P011,2025-12-17,4.0,Yes
L3962,E043,P018,2025-06-01,1.0,Yes
L3963,E032,P006,2025-01-08,5.0,Yes
L3964,E044,P069,2025-03-05,9.0,Yes
L3965,E003,P042,2025-05-01,2.0,Yes
L3966,E036,P091,2025-02-23,7.0,No
L3968,E027,P097,2025-08-07,7.0,Yes
L3969,E040,P032,2025-09-19,5.0,Yes
L3970,E048,P056,2025-09-09,3.0,Yes
L3971,E049,P040,2025-04-21,1.0,Yes
L3972,E040,P073,2025-01-24,4.0,No
L3973,E027,P057,2025-11-03,1.0,No
L3974,E007,P052,2025-10-24,7.0,No
L3975,E045,P011,2025-10-14,10.0,Yes
L3976,E035,P024,2025-08-03,8.0,No
L3977,E029,P084,2025-02-10,2.0,No
L3978,E048,P009,2025-02-10,10.0,No
L3979,E026,P007,2025-08-29,5.0,No
L3980,E026,P051,2025-10-27,8.0,Yes
L3981,E024,P073,2025-03-22,8.0,Yes
L3982,E030,P068,2025-04-23,8.0,Yes
L3984,E001,P002,2025-05-10,1.0,No
L3985,E050,P010,2025-08-06,4.0,Yes
L3986,E004,P021,2025-12-01,6.0,No
L3987,E041,P037,2025-08-25,1.0,Yes
L3989,E003,P061,2025-12-09,5.0,No
L3991,E025,P051,2025-12-19,3.0,Yes
L3992,E024,P089,2025-04-14,9.0,Yes
L3993,E004,P046,2025-06-07,7.0,No
L3994,E013,P043,2025-01-24,1.0,No
L3995,E027,P002,2025-11-15,3.0,Yes
L3996,E005,P091,2025-09-02,3.0,No
L3997,E023,P067,2025-03-21,1.0,Yes
L3998,E040,P095,2025-06-25,8.0,Yes
L3999,E048,P067,2025-09-07,8.0,Yes
L4000,E016,P096,2025-03-09,9.0,Yes
L4001,E046,P021,2025-03-01,3.0,Yes
L4002,E027,P063,2025-11-25,9.0,No
L4003,E011,P028,2025-07-17,5.0,No
L4004,E006,P032,2025-08-27,2.0,No
L4007,E002,P089,2025-06-27,6.0,No
L4008,E030,P096,2025-07-27,5.0,No
L4009,E025,P042,2025-11-17,9.0,No
L4010,E027,P072,2025-04-28,3.0,No
L4011,E003,P005,2025-09-19,5.0,Yes
L4012,E025,P004,2025-08-08,5.0,No
L4013,E035,P050,2025-10-11,4.0,No
L4014,E034,P038,2025-10-21,3.0,Yes
L4015,E020,P058,2025-08-12,5.0,No
L4016,E041,P051,2025-06-02,1.0,Yes
L4017,E011,P007,2025-01-29,5.0,Yes
L4018,E047,P025,2025-12-07,3.0,No
L4019,E049,P043,2025-12-01,7.0,Yes
L4020,E008,P035,2025-04-04,1.0,Yes
L4021,E040,P080,2025-04-19,2.0,No
L4022,E041,P054,2025-10-13,7.0,No
L4023,E023,P062,2025-12-09,2.0,Yes
L4024,E045,P010,2025-03-02,9.0,No
L4025,E021,P066,2025-03-26,7.0,Yes
L4026,E023,P090,2025-08-17,6.0,No
L4027,E021,P081,2025-09-22,7.0,Yes
L4028,E015,P070,2025-10-11,7.0,No
L4029,E007,P024,2025-02-24,4.0,No
L4030,E004,P075,2025-03-14,6.0,Yes
L4031,E015,P044,2025-06-05,3.0,No
L4032,E032,P035,2025-02-20,10.0,No
L4033,E004,P065,2025-08-20,5.0,No
L4034,E019,P053,2025-05-09,1.0,No
L4035,E002,P002,2025-05-01,8.0,No
L4036,E002,P042,2025-12-04,1.0,Yes
L4038,E036,P045,2025-06-03,1.0,No
L4039,E039,P088,2025-05-06,1.0,No
L4040,E025,P069,2025-07-20,3.0,No
L4041,E014,P065,2025-08-13,10.0,Yes
L4042,E038,P045,2025-12-19,5.0,No
L4043,E015,P025,2025-04-28,3.0,Yes
L4044,E003,P002,2025-12-05,8.0,Yes
L4045,E050,P086,2025-04-18,4.0,Yes
L4046,E031,P047,2025-02-02,9.0,No
L4047,E050,P045,2025-09-03,8.0,No
L4048,E048,P079,2025-11-18,3.0,Yes
L4049,E014,P071,2025-10-09,6.0,No
L4050,E014,P069,2025-05-15,4.0,Yes
L4051,E007,P083,2025-01-23,3.0,Yes
L4052,E038,P052,2025-06-28,5.0,No
L4053,E013,P086,2025-10-12,1.0,Yes
L4054,E039,P034,2025-04-27,2.0,No
L4055,E036,P032,2025-06-14,3.0,Yes
L4056,E001,P015,2025-08-05,2.0,Yes
L4057,E005,P014,2025-01-20,6.0,Yes
L4058,E050,P080,2025-04-11,1.0,No
L4059,E049,P069,2025-11-11,1.0,Yes
L4060,E011,P069,2025-10-30,8.0,Yes
L4061,E004,P006,2025-12-26,5.0,No
L4063,E043,P018,2025-01-28,8.0,No
L4064,E030,P031,2025-03-29,5.0,No
L4065,E015,P062,2025-03-03,4.0,Yes
L4066,E047,P083,2025-11-16,9.0,No
L4067,E037,P067,2025-12-29,8.0,Yes
L4068,E001,P018,2025-12-06,5.0,Yes
L4069,E048,P040,2025-04-29,2.0,Yes
L4070,E019,P005,2025-01-30,7.0,No
L4071,E003,P001,2025-04-18,10.0,Yes
L4072,E005,P089,2025-12-16,4.0,Yes
L4073,E030,P081,2025-05-26,1.0,No
L4074,E020,P044,2025-05-07,6.0,Yes
L4075,E015,P100,2025-09-15,6.0,Yes
L4076,E013,P016,2025-11-03,5.0,Yes
L4077,E030,P022,2025-07-21,5.0,Yes
L4078,E011,P053,2025-08-11,8.0,Yes
L4080,E016,P099,2025-10-30,5.0,Yes
L4081,E042,P007,2025-09-08,1.0,No
L4082,E038,P089,2025-06-11,7.0,No
L4083,E035,P052,2025-02-27,1.0,Yes
L4084,E013,P050,2025-10-17,3.0,Yes
L4085,E007,P061,2025-10-18,7.0,No
L4086,E028,P057,2025-02-18,9.0,No
L4087,E043,P080,2025-09-22,3.0,No
L4088,E001,P051,2025-04-19,9.0,No
L4089,E021,P062,2025-10-26,9.0,No
L4090,E033,P076,2025-03-14,2.0,No
L4091,E030,P097,2025-06-12,4.0,Yes
L4092,E031,P100,2025-11-21,7.0,Yes
L4093,E029,P062,2025-07-18,6.0,Yes
L4094,E043,P063,2025-03-01,8.0,Yes
L4095,E032,P031,2025-07-18,8.0,Yes
L4096,E023,P089,2025-12-02,5.0,Yes
L4097,E031,P058,2025-10-24,5.0,Yes
L4098,E040,P051,2025-05-26,10.0,Yes
L4099,E047,P093,2025-10-16,10.0,No
L4101,E041,P095,2025-10-05,10.0,Yes
L4102,E045,P020,2025-04-22,1.0,Yes
L4103,E035,P078,2025-02-28,1.0,No
L4104,E005,P072,2025-11-11,2.0,Yes
L4105,E011,P015,2025-08-01,9.0,Yes
L4106,E009,P015,2025-06-11,7.0,No
L4107,E016,P037,2025-06-09,2.0,Yes
L4108,E006,P086,2025-11-11,4.0,Yes
L4109,E043,P037,2025-12-15,6.0,No
L4110,E043,P017,2025-05-20,7.0,No
L4111,E021,P019,2025-03-24,4.0,Yes
L4112,E020,P091,2025-06-26,6.0,No
L4113,E033,P085,2025-08-28,3.0,No
L4114,E039,P001,2025-02-17,9.0,No
L4115,E032,P093,2025-08-20,9.0,No
L4116,E004,P074,2025-03-25,4.0,No
L4118,E014,P036,2025-07-06,10.0,No
L4119,E014,P015,2025-06-13,4.0,No
L4120,E046,P100,2025-10-24,7.0,Yes
L4121,E028,P002,2025-03-13,4.0,No
L4122,E016,P088,2025-04-10,5.0,Yes
L4123,E005,P086,2025-06-30,7.0,No
L4124,E023,P003,2025-07-10,6.0,Yes
L4125,E048,P084,2025-11-26,3.0,Yes
L4127,E029,P024,2025-01-24,4.0,Yes
L4128,E047,P003,2025-02-01,9.0,Yes
L4129,E015,P061,2025-12-25,1.0,Yes
L4130,E019,P051,2025-03-28,5.0,Yes
L4131,E038,P046,2026-01-01,2.0,No
L4132,E038,P089,2025-02-06,8.0,No
L4133,E041,P054,2025-01-15,1.0,No
L4134,E043,P072,2025-08-04,4.0,Yes
L4135,E015,P094,2025-12-06,1.0,No
L4136,E044,P026,2025-01-27,5.0,No
L4137,E028,P002,2025-11-15,10.0,No
L4138,E033,P014,2025-01-31,5.0,Yes
L4139,E035,P060,2025-03-15,3.0,No
L4140,E043,P090,2025-02-15,3.0,No
L4141,E027,P010,2025-05-10,3.0,Yes
L4142,E044,P042,2025-06-22,1.0,Yes
L4143,E030,P001,2025-12-07,9.0,Yes
L4144,E036,P008,2025-07-22,5.0,Yes
L4145,E027,P007,2025-03-13,10.0,Yes
L4146,E025,P022,2025-02-20,3.0,Yes
L4147,E049,P047,2025-04-22,5.0,Yes
L4148,E028,P096,2025-08-07,6.0,Yes
L4149,E011,P045,2025-11-13,7.0,Yes
L4150,E035,P099,2025-11-29,7.0,No
L4151,E011,P025,2025-09-27,6.0,No
L4152,E035,P045,2025-01-19,5.0,No
L4153,E015,P013,2025-02-08,6.0,No
L4154,E042,P072,2025-05-21,2.0,No
L4155,E020,P009,2025-03-20,5.0,No
L4156,E047,P012,2025-01-13,7.0,No
L4157,E015,P074,2025-05-18,9.0,Yes
L4158,E041,P086,2025-04-10,1.0,Yes
L4160,E049,P051,2025-09-12,7.0,Yes
L4161,E037,P051,2025-06-09,9.0,Yes
L4162,E015,P056,2025-01-10,10.0,No
L4163,E004,P090,2025-02-04,4.0,No
L4164,E025,P044,2025-08-28,8.0,Yes
L4166,E037,P005,2025-06-20,3.0,No
L4167,E034,P090,2025-09-12,9.0,No
L4168,E032,P092,2025-01-30,5.0,Yes
L4169,E036,P013,2025-10-31,2.0,Yes
L4170,E019,P061,2025-11-15,5.0,Yes
L4171,E038,P099,2025-12-09,8.0,Yes
L4172,E025,P077,2025-11-16,8.0,Yes
L4173,E030,P081,2025-08-01,10.0,Yes
L4174,E013,P087,2025-05-26,4.0,Yes
L4176,E033,P096,2025-04-12,9.0,Yes
L4177,E001,P096,2025-06-18,5.0,Yes
L4178,E003,P062,2025-07-17,8.0,No
L4179,E028,P071,2025-07-30,6.0,Yes
L4180,E027,P071,2025-02-08,2.0,Yes
L4181,E048,P095,2025-05-11,9.0,Yes
L4182,E018,P004,2025-12-19,8.0,No
L4183,E028,P050,2025-02-13,9.0,No
L4184,E030,P012,2025-09-30,6.0,No
L4185,E031,P068,2025-06-23,10.0,No
L4186,E018,P084,2025-06-20,9.0,Yes
L4187,E007,P065,2025-02-06,5.0,No
L4188,E049,P067,2025-01-02,7.0,Yes
L4189,E023,P044,2025-09-21,9.0,Yes
L4190,E036,P020,2025-06-20,8.0,No
L4191,E016,P098,2025-06-08,6.0,No
L4192,E023,P013,2025-09-08,3.0,Yes
L4193,E026,P026,2025-05-28,7.0,No
L4194,E019,P043,2025-08-17,7.0,Yes
L4196,E006,P077,2025-09-16,5.0,No
L4197,E004,P093,2025-04-18,9.0,No
L4198,E030,P077,2025-03-19,8.0,Yes
L4199,E011,P061,2025-02-14,2.0,Yes
L4200,E018,P095,2025-02-25,7.0,No
L4201,E025,P044,2025-04-21,8.0,No
L4203,E040,P055,2025-11-06,5.0,No
L4204,E006,P036,2025-09-26,7.0,Yes
L4205,E005,P040,2025-05-30,9.0,No
L4206,E014,P065,2025-10-26,1.0,No
L4207,E015,P033,2025-12-18,9.0,No
L4208,E050,P064,2025-07-14,8.0,No
L4209,E042,P078,2025-02-21,8.0,Yes
L4210,E026,P061,2025-04-17,9.0,Yes
L4211,E023,P058,2025-10-18,3.0,Yes
L4212,E037,P044,2025-11-07,10.0,Yes
L4213,E023,P019,2025-09-28,3.0,No
L4214,E026,P032,2025-01-08,3.0,No
L4215,E036,P060,2025-03-13,10.0,Yes
L4216,E036,P094,2025-12-22,5.0,Yes
L4217,E033,P018,2025-04-03,5.0,Yes
L4220,E023,P096,2025-01-23,6.0,Yes
L4223,E015,P046,2025-04-08,3.0,Yes
L4224,E016,P066,2025-06-15,10.0,Yes
L4225,E003,P048,2025-02-23,8.0,Yes
L4226,E045,P061,2025-08-06,2.0,No
L4227,E018,P026,2025-10-12,10.0,Yes
L4228,E036,P038,2025-12-23,4.0,No
L4229,E038,P054,2025-04-15,10.0,No
L4230,E034,P013,2025-05-14,3.0,No
L4231,E033,P057,2025-11-18,6.0,No
L4232,E033,P100,2025-03-08,2.0,No
L4233,E008,P003,2025-12-19,4.0,Yes
L4234,E042,P065,2025-08-06,10.0,No
L4235,E020,P018,2025-12-13,6.0,No
L4236,E019,P024,2025-03-29,2.0,No
L4237,E014,P018,2025-11-01,5.0,Yes
L4238,E016,P004,2025-07-19,1.0,No
L4240,E050,P060,2025-06-08,6.0,Yes
L4241,E037,P016,2025-12-02,6.0,No
L4242,E005,P099,2025-02-23,4.0,Yes
L4243,E028,P056,2025-12-04,8.0,No
L4244,E048,P006,2025-03-17,6.0,No
L4245,E044,P082,2025-08-17,5.0,Yes
L4246,E004,P093,2025-06-02,6.0,Yes
L4247,E021,P035,2025-11-20,6.0,No
L4248,E034,P055,2025-03-24,8.0,Yes
L4249,E002,P057,2025-03-21,5.0,Yes
L4250,E006,P053,2025-12-24,7.0,No
L4251,E038,P096,2025-03-16,4.0,Yes
L4252,E043,P088,2025-11-14,1.0,No
L4253,E042,P069,2025-11-13,2.0,No
L4254,E021,P024,2025-02-20,3.0,No
L4255,E037,P022,2025-10-18,10.0,Yes
L4256,E003,P072,2025-07-05,7.0,Yes
L4257,E015,P055,2025-04-01,1.0,Yes
L4258,E005,P010,2025-03-21,1.0,Yes
L4259,E049,P040,2025-12-24,8.0,Yes
L4260,E014,P072,2025-06-29,10.0,No
L4261,E002,P020,2025-02-08,3.0,Yes
L4262,E030,P070,2025-09-18,2.0,No
L4263,E016,P020,2025-02-05,3.0,Yes
L4264,E034,P075,2025-03-12,1.0,Yes
L4265,E032,P061,2025-10-18,7.0,No
L4266,E027,P006,2025-11-05,5.0,No
L4267,E034,P088,2025-09-07,3.0,Yes
L4268,E004,P095,2025-09-11,2.0,No
L4269,E028,P065,2025-07-02,2.0,No
L4270,E024,P080,2025-08-04,7.0,Yes
L4271,E024,P053,2025-08-26,10.0,Yes
L4272,E041,P087,2025-08-03,7.0,Yes
L4273,E031,P067,2025-05-09,4.0,No
L4274,E031,P046,2025-06-15,9.0,No
L4275,E043,P007,2025-04-27,8.0,No
L4276,E030,P066,2025-08-09,9.0,Yes
L4277,E008,P003,2025-11-10,8.0,No
L4278,E023,P084,2025-07-10,4.0,No
L4279,E030,P028,2025-04-09,5.0,Yes
L4280,E006,P070,2025-05-11,7.0,No
L4281,E009,P064,2025-03-02,5.0,Yes
L4282,E021,P096,2025-01-19,3.0,No
L4283,E035,P073,2025-12-13,2.0,Yes
L4284,E043,P089,2025-11-21,5.0,Yes
L4285,E031,P012,2025-07-10,4.0,Yes
L4286,E025,P011,2025-03-29,8.0,No
L4288,E044,P012,2025-03-21,5.0,Yes
L4289,E040,P059,2025-07-30,5.0,Yes
L4290,E014,P089,2025-04-18,3.0,No
L4291,E021,P041,2025-01-03,7.0,No
L4292,E042,P046,2025-09-25,4.0,No
L4293,E043,P034,2025-10-14,6.0,No
L4294,E020,P003,2025-05-15,8.0,No
L4295,E006,P042,2025-09-18,4.0,Yes
L4296,E041,P033,2025-09-23,6.0,No
L4297,E015,P015,2025-11-17,9.0,Yes
L4298,E006,P051,2025-03-14,3.0,No
L4300,E006,P055,2025-07-27,8.0,No
L4301,E039,P095,2025-06-25,4.0,No
L4302,E016,P047,2025-07-21,2.0,No
L4303,E007,P021,2025-07-30,6.0,No
L4304,E016,P011,2025-11-29,6.0,Yes
L4305,E004,P075,2025-12-28,3.0,No
L4307,E039,P090,2025-10-08,4.0,No
L4308,E025,P089,2025-02-18,5.0,Yes
L4309,E041,P021,2025-05-16,6.0,Yes
L4310,E011,P062,2025-12-03,6.0,No
L4312,E011,P028,2025-10-07,7.0,Yes
L4313,E046,P098,2025-11-07,8.0,No
L4314,E024,P074,2025-02-14,10.0,Yes
L4317,E026,P081,2025-07-30,6.0,Yes
L4318,E032,P011,2025-05-12,7.0,No
L4319,E049,P017,2025-06-27,10.0,No
L4320,E019,P090,2025-09-01,1.0,Yes
L4321,E033,P005,2025-09-02,5.0,Yes
L4322,E028,P038,2025-07-11,9.0,Yes
L4323,E006,P060,2025-01-05,3.0,No
L4324,E049,P050,2025-07-03,1.0,Yes
L4325,E047,P068,2025-03-30,1.0,No
L4326,E039,P070,2025-06-24,1.0,Yes
L4328,E042,P019,2025-12-31,6.0,No
L4329,E050,P051,2025-06-26,8.0,Yes
L4331,E039,P099,2025-10-31,2.0,No
L4332,E015,P079,2025-08-15,3.0,No
L4333,E003,P009,2025-02-11,4.0,No
L4334,E040,P084,2025-05-07,6.0,No
L4336,E018,P053,2025-06-28,2.0,No
L4337,E035,P027,2025-05-08,4.0,No
L4338,E040,P019,2025-12-24,5.0,Yes
L4339,E015,P099,2025-03-24,8.0,Yes
L4340,E038,P087,2025-11-28,9.0,No
L4342,E006,P013,2025-02-07,6.0,No
L4343,E016,P095,2025-12-11,10.0,No
L4344,E039,P031,2025-06-17,4.0,Yes
L4345,E014,P060,2025-02-15,8.0,No
L4346,E023,P025,2025-01-20,6.0,Yes
L4347,E033,P005,2025-12-01,2.0,Yes
L4349,E048,P036,2025-06-12,1.0,No
L4350,E025,P024,2025-03-22,2.0,Yes
L4351,E034,P034,2025-11-23,10.0,Yes
L4353,E021,P013,2025-11-05,3.0,No
L4354,E032,P057,2025-05-03,6.0,No
L4355,E049,P059,2025-09-26,4.0,No
L4356,E048,P024,2025-05-15,8.0,Yes
L4357,E036,P090,2025-04-08,8.0,No
L4358,E025,P062,2025-12-29,2.0,No
L4361,E036,P070,2025-05-09,7.0,Yes
L4362,E021,P018,2026-01-01,5.0,Yes
L4363,E039,P031,2025-01-12,3.0,No
L4364,E027,P073,2025-10-23,3.0,Yes
L4365,E041,P086,2025-11-04,8.0,Yes
L4366,E031,P010,2025-01-20,5.0,No
L4367,E019,P025,2025-05-07,5.0,Yes
L4368,E037,P072,2025-11-16,4.0,No
L4369,E040,P077,2025-08-01,8.0,No
L4370,E020,P062,2025-05-08,7.0,No
L4371,E049,P094,2025-01-08,8.0,No
L4372,E048,P097,2025-06-21,7.0,Yes
L4373,E019,P076,2025-02-02,3.0,Yes
L4375,E016,P053,2025-09-05,9.0,No
L4377,E047,P027,2025-11-08,3.0,No
L4379,E023,P089,2025-07-17,3.0,No
L4380,E033,P083,2025-05-20,3.0,No
L4382,E008,P073,2025-03-20,5.0,No
L4383,E013,P083,2025-02-01,9.0,No
L4384,E013,P059,2025-08-13,6.0,Yes
L4385,E032,P014,2025-06-29,9.0,Yes
L4386,E043,P036,2025-11-19,9.0,Yes
L4387,E025,P052,2025-06-24,10.0,Yes
L4388,E035,P100,2025-04-23,5.0,Yes
L4389,E026,P043,2025-01-06,7.0,No
L4390,E040,P025,2025-06-05,10.0,Yes
L4391,E016,P003,2025-11-02,8.0,No
L4392,E041,P027,2025-11-17,8.0,No
L4393,E049,P040,2025-06-07,5.0,No
L4394,E001,P041,2025-10-14,2.0,No
L4395,E015,P036,2025-12-24,9.0,No
L4397,E037,P020,2025-08-05,6.0,No
L4400,E024,P095,2025-03-07,5.0,No
L4402,E048,P066,2025-09-28,9.0,Yes
L4403,E039,P077,2025-11-09,7.0,No
L4404,E025,P006,2025-09-06,8.0,No
L4405,E001,P072,2025-09-20,3.0,No
L4406,E005,P012,2025-01-26,9.0,Yes
L4407,E036,P028,2025-02-15,2.0,No
L4408,E045,P032,2025-09-26,9.0,No
L4409,E018,P096,2025-04-13,10.0,Yes
L4410,E015,P082,2025-03-14,5.0,No
L4411,E044,P062,2025-04-03,5.0,No
L4412,E018,P009,2025-06-18,10.0,Yes
L4413,E023,P021,2025-05-31,9.0,Yes
L4414,E035,P065,2025-09-21,3.0,Yes
L4415,E004,P005,2025-05-13,6.0,Yes
L4416,E046,P017,2025-12-19,8.0,No
L4417,E045,P073,2025-01-23,8.0,Yes
L4418,E007,P034,2025-08-20,8.0,No
L4419,E025,P014,2025-12-24,10.0,Yes
L4420,E028,P092,2025-07-14,9.0,No
L4421,E006,P088,2025-04-01,3.0,Yes
L4422,E011,P088,2025-07-27,4.0,Yes
L4423,E008,P041,2025-09-27,7.0,Yes
L4424,E015,P055,2025-12-28,3.0,Yes
L4426,E006,P069,2025-05-15,8.0,Yes
L4428,E031,P041,2025-10-16,10.0,No
L4429,E036,P058,2025-07-14,2.0,Yes
L4430,E021,P040,2025-10-15,4.0,Yes
L4431,E049,P087,2025-01-21,6.0,No
L4432,E025,P050,2025-05-06,6.0,No
L4433,E033,P070,2025-06-18,4.0,Yes
L4436,E036,P052,2025-10-24,2.0,No
L4437,E004,P028,2025-02-27,7.0,Yes
L4439,E044,P068,2025-08-03,8.0,No
L4440,E018,P074,2025-07-31,2.0,No
L4441,E031,P038,2025-11-29,1.0,No
L4442,E018,P080,2025-07-02,2.0,Yes
L4444,E027,P083,2025-08-28,10.0,Yes
L4446,E033,P054,2025-04-26,7.0,No
L4447,E018,P018,2025-05-08,6.0,Yes
L4448,E005,P025,2025-10-18,10.0,Yes
L4449,E036,P012,2025-07-27,4.0,No
L4450,E011,P063,2025-08-04,6.0,Yes
L4451,E006,P017,2025-12-30,7.0,No
L4452,E015,P053,2025-09-26,5.0,Yes
L4454,E034,P056,2025-12-25,2.0,Yes
L4455,E009,P022,2025-09-29,5.0,No
L4457,E043,P095,2025-09-08,1.0,No
L4458,E014,P051,2025-04-15,1.0,No
L4460,E013,P025,2025-11-05,9.0,No
L4461,E030,P098,2025-03-16,8.0,Yes
L4462,E033,P099,2025-10-17,7.0,No
L4463,E036,P046,2025-03-25,2.0,No
L4464,E041,P058,2025-07-08,2.0,Yes
L4466,E001,P072,2025-03-02,6.0,No
L4467,E046,P079,2025-04-04,10.0,No
L4468,E021,P063,2025-05-14,4.0,Yes
L4469,E032,P018,2025-10-06,8.0,No
L4470,E031,P001,2025-02-01,6.0,Yes
L4471,E034,P038,2025-09-16,2.0,No
L4472,E002,P025,2025-12-20,2.0,No
L4473,E032,P004,2025-07-02,6.0,No
L4474,E016,P053,2025-05-14,8.0,Yes
L4475,E025,P099,2025-07-14,2.0,Yes
L4477,E014,P011,2025-08-15,1.0,No
L4478,E040,P041,2025-07-31,9.0,No
L4479,E046,P072,2025-01-06,1.0,Yes
L4480,E043,P046,2025-08-21,9.0,Yes
L4481,E035,P094,2025-08-15,1.0,No
L4482,E028,P050,2025-06-20,5.0,Yes
L4483,E001,P076,2025-03-17,2.0,Yes
L4484,E049,P052,2025-03-18,8.0,Yes
L4485,E009,P072,2025-01-23,6.0,Yes
L4486,E011,P095,2025-09-03,8.0,No
L4489,E004,P001,2025-04-02,5.0,Yes
L4490,E040,P027,2025-05-06,8.0,Yes
L4491,E024,P059,2025-05-13,2.0,Yes
L4492,E025,P006,2025-12-12,8.0,Yes
L4493,E008,P069,2025-03-11,2.0,No
L4495,E043,P012,2025-12-14,10.0,Yes
L4496,E043,P003,2025-10-18,5.0,Yes
L4497,E039,P015,2025-01-03,3.0,No
L4498,E032,P046,2025-02-15,9.0,No
L4500,E023,P099,2025-08-27,4.0,Yes
L4501,E001,P048,2025-05-31,3.0,Yes
L4502,E025,P098,2025-05-21,2.0,Yes
L4503,E028,P090,2025-11-02,2.0,No
L4504,E043,P046,2025-10-05,5.0,Yes
L4505,E036,P025,2025-07-12,10.0,No
L4506,E033,P077,2025-09-12,10.0,Yes
L4507,E004,P087,2025-12-02,9.0,No
L4508,E004,P050,2026-01-01,9.0,Yes
L4509,E043,P047,2025-12-03,3.0,No
L4510,E013,P031,2025-01-16,8.0,No
L4511,E047,P072,2025-12-20,10.0,No
L4512,E036,P058,2025-01-09,7.0,Yes
L4513,E008,P073,2025-09-20,6.0,Yes
L4515,E016,P054,2025-05-23,7.0,Yes
L4516,E013,P051,2025-05-27,3.0,Yes
L4517,E011,P013,2025-12-17,8.0,Yes
L4518,E048,P010,2025-02-10,6.0,Yes
L4519,E028,P061,2025-10-24,10.0,Yes
L4521,E015,P008,2025-03-07,9.0,Yes
L4522,E020,P001,2025-09-22,8.0,No
L4523,E025,P062,2025-07-13,6.0,Yes
L4524,E011,P082,2025-07-22,4.0,Yes
L4525,E021,P059,2025-02-25,8.0,Yes
L4527,E002,P078,2025-11-15,10.0,No
L4528,E015,P016,2025-11-06,4.0,Yes
L4529,E009,P035,2025-02-18,10.0,No
L4530,E029,P003,2025-03-13,10.0,No
L4531,E024,P054,2025-04-22,1.0,No
L4532,E033,P052,2025-04-09,3.0,No
L4533,E027,P057,2025-12-14,2.0,No
L4534,E003,P041,2025-09-25,2.0,No
L4535,E002,P019,2025-11-01,2.0,No
L4536,E031,P008,2025-08-04,2.0,Yes
L4537,E037,P092,2025-01-16,1.0,No
L4538,E048,P047,2025-05-08,3.0,No
L4539,E028,P097,2025-12-08,10.0,No
L4540,E016,P009,2025-09-24,3.0,No
L4541,E040,P022,2025-02-02,1.0,Yes
L4542,E041,P069,2025-01-23,7.0,No
L4543,E018,P082,2025-05-09,8.0,Yes
L4544,E032,P088,2025-01-23,3.0,No
L4545,E048,P081,2025-01-30,8.0,No
L4547,E018,P015,2025-11-22,8.0,Yes
L4548,E026,P021,2025-05-08,7.0,Yes
L4549,E009,P038,2025-07-10,2.0,Yes
L4550,E033,P077,2025-12-18,9.0,No
L4551,E038,P053,2025-10-05,8.0,No
L4552,E038,P010,2025-06-25,7.0,No
L4554,E006,P047,2025-12-02,3.0,Yes
L4555,E003,P037,2025-07-01,8.0,No
L4557,E009,P057,2025-03-02,8.0,No
L4558,E018,P091,2025-11-05,2.0,Yes
L4559,E028,P071,2025-07-16,9.0,No
L4560,E008,P027,2025-04-01,5.0,No
L4561,E035,P047,2025-09-28,8.0,Yes
L4562,E040,P090,2025-07-20,2.0,Yes
L4563,E006,P085,2025-03-18,8.0,Yes
L4565,E050,P009,2025-06-07,6.0,No
L4566,E016,P082,2025-08-20,3.0,No
L4567,E027,P089,2025-11-03,9.0,No
L4568,E042,P082,2025-06-22,4.0,No
L4569,E025,P012,2025-04-02,6.0,Yes
L4570,E021,P082,2025-12-27,6.0,Yes
L4571,E028,P095,2025-06-05,4.0,Yes
L4572,E036,P010,2025-09-30,1.0,No
L4573,E038,P017,2025-09-28,7.0,No
L4574,E035,P089,2025-09-14,3.0,No
L4575,E030,P026,2025-11-06,1.0,No
L4576,E013,P098,2025-04-08,1.0,Yes
L4577,E025,P065,2025-04-19,4.0,Yes
L4578,E039,P083,2025-03-19,5.0,Yes
L4579,E002,P051,2025-04-27,2.0,Yes
L4580,E027,P026,2025-08-22,3.0,Yes
L4581,E046,P057,2025-05-19,3.0,No
L4582,E011,P080,2025-03-17,4.0,Yes
L4583,E028,P078,2025-05-23,6.0,Yes
L4584,E016,P065,2025-08-22,5.0,Yes
L4586,E028,P047,2025-11-20,8.0,Yes
L4588,E039,P058,2025-03-11,5.0,No
L4589,E042,P024,2025-09-23,1.0,Yes
L4590,E020,P056,2025-02-05,3.0,No
L4591,E029,P051,2025-01-05,7.0,Yes
L4592,E044,P058,2025-11-09,3.0,No
L4593,E030,P002,2025-02-03,4.0,No
L4594,E031,P010,2025-04-14,7.0,No
L4595,E006,P014,2025-03-24,8.0,Yes
L4596,E015,P060,2025-04-07,5.0,No
L4597,E006,P044,2025-03-21,1.0,Yes
L4598,E035,P041,2025-04-11,7.0,Yes
L4599,E044,P065,2025-09-04,4.0,No
L4600,E043,P076,2025-02-02,4.0,No
L4601,E027,P016,2025-05-09,2.0,Yes
L4603,E015,P042,2025-08-31,7.0,No
L4604,E023,P089,2025-09-10,10.0,No
L4605,E020,P067,2025-12-04,3.0,Yes
L4606,E015,P081,2025-04-09,7.0,No
L4607,E026,P091,2025-04-12,8.0,Yes
L4608,E026,P009,2025-12-26,10.0,No
L4609,E003,P038,2025-07-25,7.0,Yes
L4610,E033,P058,2025-02-14,5.0,No
L4611,E001,P044,2025-01-13,8.0,Yes
